Dim1,Dim2
4.24986327908854,0.23406965326029178
4.707936304396324,1.656238391251052
4.502212374294817,0.9454523210433717
5.755731053348271,-0.7402923871483099
-1.806601208083399,1.6079746543118678
6.967982021254838,-0.8833697791717474
8.27304297571316,-4.122444505291301
-2.014231677958019,-0.4821886406683964
4.7590154329188525,-0.005309365137701305
0.8799372111308504,1.3195554587550844
0.7131393715233396,-1.9686042394811454
-1.801516420744474,0.2985125780523183
-1.9881796131202878,1.9981633083387838
-7.000346925112303,-0.10598584449939881
-1.8415789752919867,2.9807180505812654
1.4140210620775482,0.28399603101620524
-0.846820415550618,3.8345463130570323
0.8987055150039714,-1.6044339746645089
-2.784716243267486,0.9026139774131506
-5.598378907990329,-0.7785320385084866
-1.23271599396966,2.452069352869239
-2.2356841165801504,-1.257776090037027
-0.12718498005976256,-0.827887119076754
2.1073990710442914,4.216179933449035
6.1014152153281875,-0.40650041600589815
-2.916619288410931,-0.8308497718652128
-2.717730953564723,1.292455764068109
-1.8433432080477195,-1.6623715906930603
-5.283545810946491,-0.6497562701782169
-2.2435653149896613,-2.6391270815700447
-1.908059720227019,-0.277267477159701
